fixIdx,legIdx,tickLead,togo,area
3515,2,603.809629394832,80.973,1173.501599490383
3516,2,604.809629394832,80.959,1371.132460699883
3517,2,605.809629394832,80.943,1569.3086498930375
3518,2,606.809629394832,80.928,1473.3732227966184
3519,2,607.809629394832,80.914,1377.1677645668437
3520,2,608.809629394832,80.899,1477.6996884190453
3521,2,609.809629394832,80.884,1479.8524690858176
3522,2,610.809629394832,80.87,1383.2126111034277
3523,2,611.809629394832,80.855,1484.1736847082443
3524,2,612.809629394832,80.84,1486.3237953750167
3525,2,613.809629394832,80.825,1488.4730060417892
3526,2,614.809629394832,80.811,1391.255169595665
3527,2,615.809629394832,80.797,1393.2766762223557
3528,2,616.809629394832,80.782,1494.9522466198698
3529,2,617.809629394832,80.766,1596.894560150736
3530,2,618.809629394832,80.752,1399.2845120893226
3531,2,619.809629394832,80.736,1601.4690789065144
3532,2,620.809629394832,80.722,1403.2855360006338
3533,2,621.809629394832,80.707,1505.6715999537319
3534,2,622.809629394832,80.692,1507.8127706205044
3535,2,623.809629394832,80.676,1610.6065964180711
3536,2,624.809629394832,80.662,1411.2775038218238
3537,2,625.809629394832,80.647,1514.2308826208218
3538,2,626.809629394832,80.633,1415.2859984041904
3539,2,627.809629394832,80.619,1417.2978170280303
3540,2,628.809629394832,80.604,1520.6786231989026
3541,2,629.809629394832,80.59,1421.3014676089606
3542,2,630.809629394832,80.574,1626.6208497891623
3543,2,631.809629394832,80.558,1628.8759872574662
3544,2,632.809629394832,80.542,1631.1301007286636
3545,2,633.809629394832,80.527,1531.306247955001
3546,2,634.809629394832,80.512,1533.4366186217733
3547,2,635.809629394832,80.498,1433.2039180036359
3548,2,636.809629394832,80.482,1640.2178262402285
3549,2,637.809629394832,80.468,1437.176437914943
3550,2,638.809629394832,80.453,1541.968265577745
3551,2,639.809629394832,80.438,1544.0941662445173
3552,2,640.809629394832,80.423,1546.2191669112897
3553,2,641.809629394832,80.409,1445.1293684071804
3554,2,642.809629394832,80.395,1447.129035033926
3555,2,643.809629394832,80.382,1345.627150206838
3556,2,644.809629394832,80.368,1451.1440709541064
3557,2,645.809629394832,80.355,1349.3539938470003
3558,2,646.809629394832,80.341,1455.1560828742868
3559,2,647.809629394832,80.325,1665.2957106606782
3560,2,648.809629394832,80.31,1563.3230222676418
3561,2,649.809629394832,80.296,1461.0865547397705
3562,2,650.809629394832,80.282,1463.079921366532
3563,2,651.809629394832,80.267,1569.7107628457227
3564,2,652.809629394832,80.254,1362.2655087602006
3565,2,653.809629394832,80.239,1573.9780327570313
3566,2,654.809629394832,80.225,1471.0272131980237
3567,2,655.809629394832,80.21,1578.2222683794578
3568,2,656.809629394832,80.197,1369.6392088894322
3569,2,657.809629394832,80.182,1582.4827582907665
3570,2,658.809629394832,80.166,1690.2209032678047
3571,2,659.809629394832,80.152,1480.9110423140444
3572,2,660.809629394832,80.136,1694.717662023587
3573,2,661.809629394832,80.12,1696.9434234918306
3574,2,662.809629394832,80.104,1699.1681609630884
3575,2,663.809629394832,80.088,1701.391874432839
3576,2,664.809629394832,80.071,1810.0791723817613
3577,2,665.809629394832,80.055,1705.8149234626844
3578,2,666.809629394832,80.039,1708.0355329339502
3579,2,667.809629394832,80.023,1710.2551184037006
3580,2,668.809629394832,80.007,1712.4736798719302
3581,2,669.809629394832,79.99,1821.8480316639282
3582,2,670.809629394832,79.974,1716.886264903287
3583,2,671.809629394832,79.958,1719.1017223745623
3584,2,672.809629394832,79.939,2044.0245849161504
3585,2,673.809629394832,79.922,1831.169979799242
3586,2,674.809629394832,79.903,2049.1775313416074
3587,2,675.809629394832,79.885,1943.7528431114192
3588,2,676.809629394832,79.87,1621.8558351596323
3589,2,677.809629394832,79.854,1732.1994439279408
3590,2,678.809629394832,79.837,1842.7964049702882
3591,2,679.809629394832,79.821,1736.5927329593012
3592,2,680.809629394832,79.806,1630.1339806711944
3593,2,681.809629394832,79.791,1632.2215713379667
3594,2,682.809629394832,79.776,1634.3082620047392
3595,2,683.809629394832,79.76,1745.4760485611753
3596,2,684.809629394832,79.744,1747.6780020324761
3597,2,685.809629394832,79.729,1640.5217854272928
3598,2,686.809629394832,79.714,1642.6048160940652
3599,2,687.809629394832,79.698,1754.321738258009
3600,2,688.809629394832,79.682,1756.5196597261995
3601,2,689.809629394832,79.666,1758.7165571975104
3602,2,690.809629394832,79.651,1650.8657658945092
3603,2,691.809629394832,79.635,1763.1294180435862
3604,2,692.809629394832,79.62,1655.0009629391723
3605,2,693.809629394832,79.604,1767.538310892794
3606,2,694.809629394832,79.589,1659.1324399838352
3607,2,695.809629394832,79.574,1661.2072206506075
3608,2,696.809629394832,79.558,1774.1553591167512
3609,2,697.809629394832,79.541,1887.3538418616256
3610,2,698.809629394832,79.526,1667.3632697842793
3611,2,699.809629394832,79.51,1780.718787525997
3612,2,700.809629394832,79.493,1894.3241695464574
3613,2,701.809629394832,79.477,1785.0668285573536
3614,2,702.809629394832,79.461,1787.2505100286899
3615,2,703.809629394832,79.445,1789.4331674984403
3616,2,704.809629394832,79.43,1679.6494480500314
3617,2,705.809629394832,79.414,1793.8179963460823
3618,2,706.809629394832,79.397,1908.235448914526
3619,2,707.809629394832,79.38,1910.5261219503323
3620,2,708.809629394832,79.362,2025.3214474091762
3621,2,709.809629394832,79.346,1802.4394665909208
3622,2,710.809629394832,79.33,1804.6148600622723
3623,2,711.809629394832,79.313,1919.7014556129714
3624,2,712.809629394832,79.298,1695.8917219192197
3625,2,713.809629394832,79.282,1811.1348964715241
